,error,knn__n_neighbors,mean,nca__learn_rate,nca__max_iter,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0,0.1,50,0,0,0,0,0,0,0,0,0,0,0.0,0.0036878108978271483,3.163614273071289,0.0009987592697143556,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
1,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0,0.1,250,0,0,0,0,0,0,0,0,0,0,0.0,0.0073756217956542965,17.267485165596007,0.0018022775650024414,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
2,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0,0.1,500,0,0,0,0,0,0,0,0,0,0,0.0,0.011063432693481446,45.32379062175751,0.002588224411010742,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
3,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0,0.1,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.014751243591308593,101.55110566616058,0.0033881664276123047,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
4,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0,0.01,50,0,0,0,0,0,0,0,0,0,0,0.0,0.018439054489135742,104.37964253425598,0.004168891906738281,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
5,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0,0.01,250,0,0,0,0,0,0,0,0,0,0,0.0,0.02212686538696289,118.44750475883484,0.004960012435913086,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
6,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0,0.01,500,0,0,0,0,0,0,0,0,0,0,0.0,0.02581467628479004,146.53733944892883,0.005738639831542968,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
7,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.029502487182617186,202.26206719875336,0.006528592109680176,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
8,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0,0.1,50,0,0,0,0,0,0,0,0,0,0,0.0,0.03319029808044434,205.42568147182465,0.0073086261749267575,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
9,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0,0.1,250,0,0,0,0,0,0,0,0,0,0,0.0,0.036878108978271484,219.52955236434937,0.008084702491760253,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
10,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0,0.1,500,0,0,0,0,0,0,0,0,0,0,0.0,0.04056591987609863,247.58585782051085,0.008854389190673828,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
11,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0,0.1,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.04425373077392578,303.81317286491395,0.009636569023132324,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
12,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0,0.01,50,0,0,0,0,0,0,0,0,0,0,0.0,0.04794154167175293,306.64170973300935,0.01040201187133789,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
13,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0,0.01,250,0,0,0,0,0,0,0,0,0,0,0.0,0.05162935256958008,320.7095719575882,0.01117410659790039,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
14,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0,0.01,500,0,0,0,0,0,0,0,0,0,0,0.0,0.05531716346740723,348.7994066476822,0.011950087547302247,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
15,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.05900497436523437,404.5241343975067,0.012805891036987305,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
16,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0,0.1,50,0,0,0,0,0,0,0,0,0,0,0.0,0.06269278526306152,407.687748670578,0.014561033248901368,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
17,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0,0.1,250,0,0,0,0,0,0,0,0,0,0,0.0,0.06638059616088868,421.7916195631027,0.016297507286071777,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
18,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0,0.1,500,0,0,0,0,0,0,0,0,0,0,0.0,0.07006840705871582,449.8479250192642,0.01810317039489746,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
19,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0,0.1,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.07375621795654297,506.0752400636673,0.019843673706054686,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
20,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0,0.01,50,0,0,0,0,0,0,0,0,0,0,0.0,0.07744402885437011,508.9037769317627,0.02160651683807373,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
21,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0,0.01,250,0,0,0,0,0,0,0,0,0,0,0.0,0.08113183975219726,522.9716391563416,0.023354434967041017,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
22,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0,0.01,500,0,0,0,0,0,0,0,0,0,0,0.0,0.08481965065002442,551.0614738464355,0.025123238563537598,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
23,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.08850746154785157,606.7862015962601,0.02687218189239502,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
24,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,0.1,50,0,0,0,0,0,0,0,0,0,0,0.0,0.09219527244567871,609.9498158693314,0.02864995002746582,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
25,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,0.1,250,0,0,0,0,0,0,0,0,0,0,0.0,0.09588308334350586,624.053686761856,0.030374026298522948,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
26,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,0.1,500,0,0,0,0,0,0,0,0,0,0,0.0,0.099570894241333,652.1099922180176,0.032147789001464845,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
27,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,0.1,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.10325870513916016,708.3373072624206,0.03319551944732666,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
28,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,0.01,50,0,0,0,0,0,0,0,0,0,0,0.0,0.10694651603698731,711.165844130516,0.03395438194274902,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
29,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,0.01,250,0,0,0,0,0,0,0,0,0,0,0.0,0.11063432693481445,725.2337063550949,0.034698772430419925,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
30,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,0.01,500,0,0,0,0,0,0,0,0,0,0,0.0,0.1143221378326416,753.3235410451889,0.03545911312103271,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
31,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.11800994873046874,809.0482687950134,0.03621265888214111,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
32,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,0.1,50,0,0,0,0,0,0,0,0,0,0,0.0,0.1216977596282959,812.2118830680847,0.03697483539581299,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
33,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,0.1,250,0,0,0,0,0,0,0,0,0,0,0.0,0.12538557052612304,826.3157539606094,0.03773343563079834,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
34,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,0.1,500,0,0,0,0,0,0,0,0,0,0,0.0,0.1290733814239502,854.372059416771,0.03848645687103271,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
35,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,0.1,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.13276119232177735,910.599374461174,0.03923895359039307,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
36,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,0.01,50,0,0,0,0,0,0,0,0,0,0,0.0,0.1364490032196045,913.4279113292694,0.039982390403747556,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
37,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,0.01,250,0,0,0,0,0,0,0,0,0,0,0.0,0.14013681411743165,927.4957735538483,0.04073934555053711,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
38,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,0.01,500,0,0,0,0,0,0,0,0,0,0,0.0,0.14382462501525878,955.5856082439423,0.041486573219299314,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
39,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.14751243591308594,1011.3103359937668,0.04224209785461426,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
40,"Input contains NaN, infinity or a value too large for dtype('float64').",32,0,0.1,50,0,0,0,0,0,0,0,0,0,0,0.0,0.1512002468109131,1014.4739502668381,0.0429903507232666,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
41,"Input contains NaN, infinity or a value too large for dtype('float64').",32,0,0.1,250,0,0,0,0,0,0,0,0,0,0,0.0,0.15488805770874023,1028.5778211593629,0.04375772476196289,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
42,"Input contains NaN, infinity or a value too large for dtype('float64').",32,0,0.1,500,0,0,0,0,0,0,0,0,0,0,0.0,0.1585758686065674,1056.6341266155243,0.04450325965881348,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
43,"Input contains NaN, infinity or a value too large for dtype('float64').",32,0,0.1,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.16226367950439452,1112.8614416599273,0.04525980949401855,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
44,"Input contains NaN, infinity or a value too large for dtype('float64').",32,0,0.01,50,0,0,0,0,0,0,0,0,0,0,0.0,0.16595149040222168,1115.6899785280227,0.04600658416748047,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
45,"Input contains NaN, infinity or a value too large for dtype('float64').",32,0,0.01,250,0,0,0,0,0,0,0,0,0,0,0.0,0.16963930130004884,1129.7578407526016,0.04676454067230225,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
46,"Input contains NaN, infinity or a value too large for dtype('float64').",32,0,0.01,500,0,0,0,0,0,0,0,0,0,0,0.0,0.17332711219787597,1157.8476754426956,0.04751124382019043,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
47,"Input contains NaN, infinity or a value too large for dtype('float64').",32,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.17701492309570313,1213.5724031925201,0.04826741218566895,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
48,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,0.1,50,0,0,0,0,0,0,0,0,0,0,0.0,0.18070273399353026,1216.7360174655914,0.04901208877563477,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
49,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,0.1,250,0,0,0,0,0,0,0,0,0,0,0.0,0.18439054489135742,1230.8398883581162,0.049771809577941896,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
50,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,0.1,500,0,0,0,0,0,0,0,0,0,0,0.0,0.18807835578918458,1258.8961938142777,0.05052249431610108,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
51,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,0.1,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.1917661666870117,1315.1235088586807,0.0512784481048584,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
52,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,0.01,50,0,0,0,0,0,0,0,0,0,0,0.0,0.19545397758483887,1317.952045726776,0.05203711986541748,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
53,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,0.01,250,0,0,0,0,0,0,0,0,0,0,0.0,0.199141788482666,1332.019907951355,0.05278744697570801,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
54,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,0.01,500,0,0,0,0,0,0,0,0,0,0,0.0,0.20282959938049316,1360.109742641449,0.053556513786315915,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
55,"Input contains NaN, infinity or a value too large for dtype('float64').",64,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.20651741027832032,1415.8344703912735,0.054300904273986816,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
56,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.1,50,0,0,0,0,0,0,0,0,0,0,0.0,0.21020522117614746,1418.9980846643448,0.05507006645202637,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
57,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.1,250,0,0,0,0,0,0,0,0,0,0,0.0,0.21389303207397461,1433.1019555568696,0.05584094524383545,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
58,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.1,500,0,0,0,0,0,0,0,0,0,0,0.0,0.21758084297180175,1461.158261013031,0.05662415027618408,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
59,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.1,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.2212686538696289,1517.385576057434,0.05739052295684814,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
60,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.01,50,0,0,0,0,0,0,0,0,0,0,0.0,0.22495646476745607,1520.2141129255294,0.058165693283081056,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
61,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.01,250,0,0,0,0,0,0,0,0,0,0,0.0,0.2286442756652832,1534.2819751501083,0.0589238166809082,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
62,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.01,500,0,0,0,0,0,0,0,0,0,0,0.0,0.23233208656311036,1562.3718098402023,0.05969734191894531,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
63,"Input contains NaN, infinity or a value too large for dtype('float64').",128,0,0.01,1000,0,0,0,0,0,0,0,0,0,0,0.0,0.2360198974609375,1618.0965375900269,0.06046030521392822,0,0,0,0,0,0,0,0,0,0,0,0.0,NCA+kNN,gaussians
